date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:29:11	158499/158499	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202022%2017:30:04%20GMT	https://baumeister.qodeinteractive.com/portfolio/	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/portfolio/index.html	(from https://baumeister.qodeinteractive.com/portfolio/standard-in-grid/)
20:29:11	224580/224580	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:04%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-9.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-9.jpg	(from https://baumeister.qodeinteractive.com/portfolio/standard-in-grid/)
20:29:12	174569/174569	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202022%2017:30:12%20GMT	https://baumeister.qodeinteractive.com/portfolio-category/projects/	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/portfolio-category/projects/index.html	(from https://baumeister.qodeinteractive.com/portfolio/standard-in-grid/)
20:29:13	256858/256858	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:02%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-10.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-10.jpg	(from https://baumeister.qodeinteractive.com/portfolio/standard-in-grid/)
20:29:14	165493/165493	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202022%2017:30:13%20GMT	https://baumeister.qodeinteractive.com/portfolio-item/make-every-work-count/	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/portfolio-item/make-every-work-count/index.html	(from https://baumeister.qodeinteractive.com/portfolio/standard-in-grid/)
20:29:14	164849/164849	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202022%2017:30:13%20GMT	https://baumeister.qodeinteractive.com/portfolio-item/lets-work-together/	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/portfolio-item/lets-work-together/index.html	(from https://baumeister.qodeinteractive.com/portfolio/standard-in-grid/)
20:29:14	166661/166661	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202022%2017:30:13%20GMT	https://baumeister.qodeinteractive.com/portfolio-item/building-systems/	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/portfolio-item/building-systems/index.html	(from https://baumeister.qodeinteractive.com/portfolio/standard-in-grid/)
20:29:14	128836/128836	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:04%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-11.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-11.jpg	(from https://baumeister.qodeinteractive.com/portfolio/standard-in-grid/)
20:29:16	138867/138867	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:00%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-12.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-12.jpg	(from https://baumeister.qodeinteractive.com/portfolio/standard-in-grid/)
20:29:16	164928/164928	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202022%2017:30:16%20GMT	https://baumeister.qodeinteractive.com/portfolio-item/construction-safety/	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/portfolio-item/construction-safety/index.html	(from https://baumeister.qodeinteractive.com/portfolio/standard-in-grid/)
20:29:16	166556/166556	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202022%2017:30:15%20GMT	https://baumeister.qodeinteractive.com/portfolio-item/building-smart/	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/portfolio-item/building-smart/index.html	(from https://baumeister.qodeinteractive.com/portfolio/standard-in-grid/)
20:29:17	166630/166630	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202022%2017:30:16%20GMT	https://baumeister.qodeinteractive.com/portfolio-item/building-fast/	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/portfolio-item/building-fast/index.html	(from https://baumeister.qodeinteractive.com/portfolio/standard-in-grid/)
20:29:17	29580/29580	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:30:17%20GMT	https://baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2260	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2260.json	(from https://baumeister.qodeinteractive.com/portfolio/standard-wide/)
20:29:18	2371/2371	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:30:18%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fstandard-wide%2F	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed42aa.json	(from https://baumeister.qodeinteractive.com/portfolio/standard-wide/)
20:29:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202022%2017:30:18%20GMT	https://baumeister.qodeinteractive.com/?p=2260	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index05b8.html	(from https://baumeister.qodeinteractive.com/portfolio/standard-wide/)
20:29:19	237/237	---M--	200	added ('OK')	text/html		http://baumeister.qodeinteractive.com/?wordfence_lh=1&hid=4DB356A826D015000CA4829E1DAD9F15	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/indexe46f.html	(from https://baumeister.qodeinteractive.com/portfolio/standard-wide/)
20:29:19	2425/2425	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202022%2017:30:19%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fstandard-wide%2F&format=xml	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed3ea0	(from https://baumeister.qodeinteractive.com/portfolio/standard-wide/)
20:29:20	29608/29608	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:30:20%20GMT	https://baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2286	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2286.json	(from https://baumeister.qodeinteractive.com/portfolio/gallery-in-grid/)
20:29:21	2381/2381	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:30:22%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fgallery-in-grid%2F	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed6d64.json	(from https://baumeister.qodeinteractive.com/portfolio/gallery-in-grid/)
20:29:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202022%2017:30:22%20GMT	https://baumeister.qodeinteractive.com/?p=2286	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/indexfce4.html	(from https://baumeister.qodeinteractive.com/portfolio/gallery-in-grid/)
20:29:23	237/237	---M--	200	added ('OK')	text/html		http://baumeister.qodeinteractive.com/?wordfence_lh=1&hid=873A801B55C8818F35029914F8C364A3	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index65ae.html	(from https://baumeister.qodeinteractive.com/portfolio/gallery-in-grid/)
20:29:23	2435/2435	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202022%2017:30:23%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fgallery-in-grid%2F&format=xml	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embeda927	(from https://baumeister.qodeinteractive.com/portfolio/gallery-in-grid/)
20:29:24	29623/29623	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:30:24%20GMT	https://baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2351	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2351.json	(from https://baumeister.qodeinteractive.com/portfolio/gallery-joined-in-grid/)
20:29:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202022%2017:30:25%20GMT	https://baumeister.qodeinteractive.com/?p=2351	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index74d1.html	(from https://baumeister.qodeinteractive.com/portfolio/gallery-joined-in-grid/)
20:29:25	2416/2416	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:30:25%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fgallery-joined-in-grid%2F	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed5098.json	(from https://baumeister.qodeinteractive.com/portfolio/gallery-joined-in-grid/)
20:29:28	2470/2470	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202022%2017:30:26%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fgallery-joined-in-grid%2F&format=xml	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed4905	(from https://baumeister.qodeinteractive.com/portfolio/gallery-joined-in-grid/)
20:29:29	237/237	---M--	200	added ('OK')	text/html		http://baumeister.qodeinteractive.com/?wordfence_lh=1&hid=C5B92DA81B7011C8FE9B88F4CA8C0774	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index4708.html	(from https://baumeister.qodeinteractive.com/portfolio/gallery-joined-in-grid/)
20:29:29	29641/29641	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:30:28%20GMT	https://baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2298	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2298.json	(from https://baumeister.qodeinteractive.com/portfolio/gallery-wide/)
20:29:30	2366/2366	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:30:31%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fgallery-wide%2F	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed4257.json	(from https://baumeister.qodeinteractive.com/portfolio/gallery-wide/)
20:29:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202022%2017:30:31%20GMT	https://baumeister.qodeinteractive.com/?p=2298	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/indexa518.html	(from https://baumeister.qodeinteractive.com/portfolio/gallery-wide/)
20:29:32	2420/2420	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202022%2017:30:32%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fgallery-wide%2F&format=xml	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed8f12	(from https://baumeister.qodeinteractive.com/portfolio/gallery-wide/)
20:29:36	29384/29384	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:30:33%20GMT	https://baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2346	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2346.json	(from https://baumeister.qodeinteractive.com/portfolio/gallery-joined-wide/)
20:29:42	237/237	---M--	200	added ('OK')	text/html		http://baumeister.qodeinteractive.com/?wordfence_lh=1&hid=ACD818D6E50C9E2542DF40263C0525B5	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/indexd294.html	(from https://baumeister.qodeinteractive.com/portfolio/gallery-wide/)
20:29:43	2401/2401	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:30:43%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fgallery-joined-wide%2F	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed8957.json	(from https://baumeister.qodeinteractive.com/portfolio/gallery-joined-wide/)
20:29:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202022%2017:30:43%20GMT	https://baumeister.qodeinteractive.com/?p=2346	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index85f6.html	(from https://baumeister.qodeinteractive.com/portfolio/gallery-joined-wide/)
20:29:45	2455/2455	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202022%2017:30:44%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fgallery-joined-wide%2F&format=xml	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed1cff	(from https://baumeister.qodeinteractive.com/portfolio/gallery-joined-wide/)
20:29:47	32017/32017	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:30:46%20GMT	https://baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2374	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2374.json	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:29:54	237/237	---M--	200	added ('OK')	text/html		http://baumeister.qodeinteractive.com/?wordfence_lh=1&hid=7B0684257F2650E82E19C85E102C1189	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index6b52.html	(from https://baumeister.qodeinteractive.com/portfolio/gallery-joined-wide/)
20:29:55	2381/2381	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:30:56%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fmasonry-in-grid%2F	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed1f94.json	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:29:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202022%2017:30:56%20GMT	https://baumeister.qodeinteractive.com/?p=2374	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index9f9d.html	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:29:58	2435/2435	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202022%2017:30:57%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fmasonry-in-grid%2F&format=xml	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed12b2	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:01	111236/111236	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:02%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-2-550x550.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-2-550x550.jpg	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:07	237/237	---M--	200	added ('OK')	text/html		http://baumeister.qodeinteractive.com/?wordfence_lh=1&hid=13283E8AAF27D94EFAAFF8A4D9738B73	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/indexa275.html	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:07	83952/83952	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:03%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-3-550x550.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-3-550x550.jpg	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:07	45184/45184	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:04%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-4-550x550.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-4-550x550.jpg	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:08	89017/89017	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:04%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-5-550x550.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-5-550x550.jpg	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:08	66315/66315	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:02%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-6-550x550.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-6-550x550.jpg	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:09	47732/47732	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:00%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-7-550x550.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-7-550x550.jpg	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:09	73011/73011	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:01%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-9-550x550.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-9-550x550.jpg	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:09	79660/79660	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:00%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-10-550x550.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-10-550x550.jpg	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:10	80588/80588	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:01%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-11-1000x550.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-11-1000x550.jpg	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:10	51958/51958	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:00%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-12-550x550.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-12-550x550.jpg	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:11	41569/41569	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2011:35:02%20GMT	https://baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-13-550x550.jpg	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-content/uploads/2017/11/h2-port-img-13-550x550.jpg	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:12	32032/32032	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:31:12%20GMT	https://baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2795	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2795.json	(from https://baumeister.qodeinteractive.com/portfolio/masonry-joined-in-grid/)
20:30:12	165641/165641	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Sep%202022%2017:31:12%20GMT	https://baumeister.qodeinteractive.com/portfolio-item/we-can-do-anything/	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/portfolio-item/we-can-do-anything/index.html	(from https://baumeister.qodeinteractive.com/portfolio/masonry-in-grid/)
20:30:13	2416/2416	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:31:13%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fmasonry-joined-in-grid%2F	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed42d6.json	(from https://baumeister.qodeinteractive.com/portfolio/masonry-joined-in-grid/)
20:30:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202022%2017:31:14%20GMT	https://baumeister.qodeinteractive.com/?p=2795	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index1ce7.html	(from https://baumeister.qodeinteractive.com/portfolio/masonry-joined-in-grid/)
20:30:15	2470/2470	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202022%2017:31:14%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fmasonry-joined-in-grid%2F&format=xml	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed308e	(from https://baumeister.qodeinteractive.com/portfolio/masonry-joined-in-grid/)
20:30:18	32050/32050	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:31:16%20GMT	https://baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2385	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2385.json	(from https://baumeister.qodeinteractive.com/portfolio/masonry-wide/)
20:30:25	237/237	---M--	200	added ('OK')	text/html		http://baumeister.qodeinteractive.com/?wordfence_lh=1&hid=2C76974CB475B987290608BB08E4BB80	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index1040.html	(from https://baumeister.qodeinteractive.com/portfolio/masonry-joined-in-grid/)
20:30:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202022%2017:31:27%20GMT	https://baumeister.qodeinteractive.com/?p=2385	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index8b36.html	(from https://baumeister.qodeinteractive.com/portfolio/masonry-wide/)
20:30:27	2366/2366	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:31:27%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fmasonry-wide%2F	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embeddfcf.json	(from https://baumeister.qodeinteractive.com/portfolio/masonry-wide/)
20:30:29	2420/2420	---MCZ	200	added ('OK')	text/xml	date:Thu,%2001%20Sep%202022%2017:31:28%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fmasonry-wide%2F&format=xml	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embedd461	(from https://baumeister.qodeinteractive.com/portfolio/masonry-wide/)
20:30:31	237/237	---M--	200	added ('OK')	text/html		http://baumeister.qodeinteractive.com/?wordfence_lh=1&hid=A011C77B3ED93D7075FF6523684A77FA	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index6712.html	(from https://baumeister.qodeinteractive.com/portfolio/masonry-wide/)
20:30:31	31793/31793	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:31:29%20GMT	https://baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2799	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/wp/v2/pages/2799.json	(from https://baumeister.qodeinteractive.com/portfolio/masonry-joined-wide/)
20:30:32	2401/2401	---MCZ	200	added ('OK')	application/json	date:Thu,%2001%20Sep%202022%2017:31:33%20GMT	https://baumeister.qodeinteractive.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbaumeister.qodeinteractive.com%2Fportfolio%2Fmasonry-joined-wide%2F	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/wp-json/oembed/1.0/embede1c9.json	(from https://baumeister.qodeinteractive.com/portfolio/masonry-joined-wide/)
20:30:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Sep%202022%2017:31:33%20GMT	https://baumeister.qodeinteractive.com/?p=2799	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index26fe.html	(from https://baumeister.qodeinteractive.com/portfolio/masonry-joined-wide/)
20:30:34	237/237	---M--	200	added ('OK')	text/html		http://baumeister.qodeinteractive.com/?wordfence_lh=1&hid=9120C46446B979BED3E4D8638089FB45	C:/Benim%20Web%20Sitem/FactoryTemplate/baumeister.qodeinteractive.com/index1a5f.html	(from https://baumeister.qodeinteractive.com/portfolio/masonry-joined-wide/)
